,stream_index,source_ip,dest_ip,pkt_count,tcp_src_port,tcp_dest_port,tls_version,tls_max_client_tls_version,tls_server_name,tls_cipher_suites_length,tls_is_heartbeat_present,tls_is_record_limit_extension_present,tls_supported_group_length,tls_key_share_length,tls_selected_group,tls_handshake_ciphersuite,tls_key_share_group,tls_ec_points_format_length,tls_sig_hash_alg_length,tls_cert_length,tls_cert_size,tls_cert_begin,tls_cert_end,tls_handshake_extensions_length,tls_ja3_hash,TOR
803,889,192.168.64.11,185.14.30.57,27,55936,9001,0x0303,0x303,www.qgshhuse3rtga4v.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
804,890,192.168.64.11,95.216.33.58,37,42334,443,0x0303,0x303,www.yj6ed22ibplcd27nheg6zw.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
805,891,192.168.64.11,185.14.30.57,49,56010,9001,0x0303,0x303,www.tyeev232d3wre.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
806,892,192.168.64.11,95.216.33.58,14,42410,443,0x0303,0x303,www.ttga74e6fi7uhgl7ijk7ojxd.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
807,893,192.168.64.11,172.106.112.42,36,60042,443,0x0303,0x303,www.m3j6zic.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
808,894,192.168.64.11,185.14.30.57,15,55782,9001,0x0303,0x303,www.xih7pnsqiw4rdiolqj.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
809,895,192.168.64.11,95.216.33.58,19,42182,443,0x0303,0x303,www.scbdy5mi4o3odvynnhehfmemc.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
810,896,192.168.64.11,82.65.58.162,132,36456,9001,0x0304,0x304,www.kmzdeeb5gg.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
811,897,192.168.64.11,192.99.152.50,27,56816,9001,0x0304,0x304,www.avhwm27.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
814,900,192.168.64.11,82.65.58.162,75,36842,9001,0x0304,0x304,www.fqoou5i6l7sfm36pn5nnd.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
815,901,192.168.64.11,192.99.152.50,21,57210,9001,0x0304,0x304,www.x67a5eii4rd5h43din.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
817,903,192.168.64.11,192.99.152.50,83,47536,9001,0x0304,0x304,www.zq7ize3gzdhajbqjfv6dy.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
818,904,192.168.64.11,82.65.58.162,28,55438,9001,0x0304,0x304,www.wbndc5.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
820,906,192.168.64.11,192.99.152.50,24,58174,9001,0x0304,0x304,www.whd3d2par3w.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
821,907,192.168.64.11,82.65.58.162,133,37822,9001,0x0304,0x304,www.ouaqw5y7v.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
822,908,192.168.64.11,82.65.58.162,79,37362,9001,0x0304,0x304,www.srprg7dhsyrh2l.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
823,909,192.168.64.11,192.99.152.50,21,57732,9001,0x0304,0x304,www.h6air5e.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
824,910,192.168.64.11,192.99.152.50,113,57462,9001,0x0304,0x304,www.gjiwx2ex37nk.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
825,911,192.168.64.11,82.65.58.162,33,37106,9001,0x0304,0x304,www.vrwvbvt6irtpfd.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
826,912,192.168.64.11,192.99.152.50,19,58362,9001,0x0304,0x304,www.zacdak3.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
827,913,192.168.64.11,82.65.58.162,102,38010,9001,0x0304,0x304,www.yx4csdfeh3shbo4.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
828,914,192.168.64.11,82.65.58.162,115,55572,9001,0x0304,0x304,www.beku3fze6qb.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
829,915,192.168.64.11,192.99.152.50,35,47680,9001,0x0304,0x304,www.5re5fgglnj25p6liim.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
830,916,192.168.64.11,82.65.58.162,88,36692,9001,0x0304,0x304,www.pl75.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
831,917,192.168.64.11,192.99.152.50,15,57062,9001,0x0304,0x304,www.bhufumhawvochhe2bj.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
832,919,192.168.64.11,185.242.181.140,30,55574,443,0x0304,0x304,www.qez3vfui6azijlazz4eqi6xxm.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
833,921,192.168.64.11,128.0.64.148,89,49156,443,0x0304,0x304,www.g7mxtluzobpycnl7.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
834,920,192.168.64.11,192.99.152.50,99,47150,9001,0x0304,0x304,www.7x3jt442istvk.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
835,922,192.168.64.11,82.65.58.162,101,55052,9001,0x0304,0x304,www.246772.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
836,923,192.168.64.11,192.99.152.50,14,47156,9001,0x0304,0x304,www.2mbaeegqapf4lw5qeif37mrbq.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
837,924,192.168.64.11,82.65.58.162,105,37778,9001,0x0304,0x304,www.u3roatekpvekr2xsalx7wyuhl.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
838,925,192.168.64.11,192.99.152.50,68,58144,9001,0x0304,0x304,www.yeen.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
839,926,192.168.64.11,192.99.152.50,11,47444,9001,0x0304,0x304,www.itb6tu6jy3fnstug.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
840,927,192.168.64.11,82.65.58.162,32,55344,9001,0x0304,0x304,www.hs33nj.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
841,928,192.168.64.11,82.65.58.162,78,37854,9001,0x0304,0x304,www.iek6a4666tbdhcunvn3.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
842,929,192.168.64.11,192.99.152.50,34,58236,9001,0x0304,0x304,www.u6j6ayuc5ruiwzbm.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
843,930,192.168.64.11,82.65.58.162,78,36496,9001,0x0304,0x304,www.7bglv3ugfzndevdcwlydu.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
844,931,192.168.64.11,192.99.152.50,33,56862,9001,0x0304,0x304,www.e6pvujo5lkvw.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
845,932,192.168.64.11,82.65.58.162,119,38076,9001,0x0304,0x304,www.x66yknj3kcpwyav4u.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
846,933,192.168.64.11,192.99.152.50,62,58448,9001,0x0304,0x304,www.6nh4ttf3hmz3kpiepz7z.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
847,934,192.168.64.11,82.65.58.162,64,55298,9001,0x0304,0x304,www.ihlulw7zuo7r4bqg24m.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
848,935,192.168.64.11,192.99.152.50,12,47408,9001,0x0304,0x304,www.fawxzzrn.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
849,936,192.168.64.11,82.65.58.162,114,37628,9001,0x0304,0x304,www.35fc67hz.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
850,937,192.168.64.11,192.99.152.50,71,57992,9001,0x0304,0x304,www.c5mdpckyffw7x5f5.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
851,938,192.168.64.11,82.65.58.162,138,37586,9001,0x0304,0x304,www.jry635fwlzlxlfewnjdrg.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
852,939,192.168.64.11,192.99.152.50,43,57952,9001,0x0304,0x304,www.3dxmehbuncabaxlvz36tr.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
853,940,192.168.64.11,82.65.58.162,141,55632,9001,0x0304,0x304,www.7xoik.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
854,941,192.168.64.11,192.99.152.50,36,47746,9001,0x0304,0x304,www.wvmyvcf.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
855,942,192.168.64.11,192.99.152.50,105,58098,9001,0x0304,0x304,www.oym3p.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
856,943,192.168.64.11,82.65.58.162,63,37746,9001,0x0304,0x304,www.2gf5kx7vd.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
857,944,192.168.64.11,192.99.152.50,60,56972,9001,0x0304,0x304,www.53do.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
858,945,192.168.64.11,82.65.58.162,28,36616,9001,0x0304,0x304,www.aetkrboljln7qqxnz.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
859,946,192.168.64.11,82.65.58.162,56,55386,9001,0x0304,0x304,www.ae43twiw.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
860,947,192.168.64.11,192.99.152.50,16,47498,9001,0x0304,0x304,www.xmubn36ceh7wvyfvs.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
861,948,192.168.64.11,192.99.152.50,125,47594,9001,0x0304,0x304,www.672c.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
862,949,192.168.64.11,82.65.58.162,22,55502,9001,0x0304,0x304,www.mzgozh3pzb3.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
863,950,192.168.64.11,192.99.152.50,83,47708,9001,0x0304,0x304,www.3sjyu4uvzr7crpgudp56oxses.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
864,951,192.168.64.11,192.99.152.50,109,58246,9001,0x0304,0x304,www.bdsetrxbssw2tlxlkh.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
865,952,192.168.64.11,82.65.58.162,15,37906,9001,0x0304,0x304,www.ff54c.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
866,953,192.168.64.11,192.99.152.50,118,58282,9001,0x0304,0x304,www.66c5.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
867,954,192.168.64.11,82.65.58.162,15,37936,9001,0x0304,0x304,www.noo6ikdr7dmxazfi.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
868,955,192.168.64.11,82.65.58.162,58,55122,9001,0x0304,0x304,www.hykiie4qnkvfgajn53c.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
869,956,192.168.64.11,192.99.152.50,18,47238,9001,0x0304,0x304,www.irqlpkykgium.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
870,957,192.168.64.11,82.65.58.162,88,38032,9001,0x0304,0x304,www.xwfcjkr26276j4di.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
871,958,192.168.64.11,192.99.152.50,36,58392,9001,0x0304,0x304,www.w5b7kdwiwhxcxre23cq5h.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
872,959,192.168.64.11,192.99.152.50,103,47186,9001,0x0304,0x304,www.kjxhpn6fo7vtscyp2nweryn3.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
873,960,192.168.64.11,82.65.58.162,27,55092,9001,0x0304,0x304,www.x5gih.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
874,961,192.168.64.11,192.99.152.50,16,47356,9001,0x0304,0x304,www.ziirupldk.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
875,962,192.168.64.11,82.65.58.162,46,55256,9001,0x0304,0x304,www.vbrzyytgomm2i7.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
876,963,192.168.64.11,82.65.58.162,116,37184,9001,0x0304,0x304,www.eutdmt7k7j26m7z.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
877,964,192.168.64.11,192.99.152.50,34,57556,9001,0x0304,0x304,www.qkdtbxkq.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
878,965,192.168.64.11,192.99.152.50,128,57504,9001,0x0304,0x304,www.w7fh2rrfz5p7be6zdcyk3i6ce.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
879,966,192.168.64.11,82.65.58.162,23,37160,9001,0x0304,0x304,www.44wmpghqalriuaqnlg.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
880,967,192.168.64.11,192.99.152.50,93,58506,9001,0x0304,0x304,www.mqrhyap.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
881,968,192.168.64.11,82.65.58.162,21,38150,9001,0x0304,0x304,www.ru6njy7meajxpcmiye3qrm6.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
882,969,192.168.64.11,82.65.58.162,82,37290,9001,0x0304,0x304,www.patuk7ftj.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
883,970,192.168.64.11,192.99.152.50,29,57662,9001,0x0304,0x304,www.3rljlpull.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
884,971,192.168.64.11,82.65.58.162,89,38224,9001,0x0304,0x304,www.5fdrszmv3e2xm.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
885,972,192.168.64.11,192.99.152.50,54,58594,9001,0x0304,0x304,www.cdkduldkfgax7aff.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
886,973,192.168.64.11,82.65.58.162,93,36574,9001,0x0304,0x304,www.4vt4am.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
887,974,192.168.64.11,192.99.152.50,28,56938,9001,0x0304,0x304,www.jbkzp6wopufqmm.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
888,975,192.168.64.11,192.99.152.50,110,57012,9001,0x0304,0x304,www.lbhyu.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
889,976,192.168.64.11,82.65.58.162,22,36666,9001,0x0304,0x304,www.picm.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
890,977,192.168.64.11,82.65.58.162,63,36954,9001,0x0304,0x304,www.pniywqhwm2v3evsoc7yq.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
891,978,192.168.64.11,192.99.152.50,49,57314,9001,0x0304,0x304,www.fte6spg5kh.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
892,979,192.168.64.11,82.65.58.162,112,36534,9001,0x0304,0x304,www.exicpb5mkgql7ox3d2adalijn.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
893,980,192.168.64.11,192.99.152.50,64,56898,9001,0x0304,0x304,www.2ytzhsghamnebzze6zdxa.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
894,981,192.168.64.11,192.99.152.50,136,57788,9001,0x0304,0x304,www.bto6kvnwthmxkw5gdtdajhqzh.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
895,982,192.168.64.11,82.65.58.162,28,37442,9001,0x0304,0x304,www.pr5xurj7pulllcbdvl3e.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
896,983,192.168.64.11,192.99.152.50,103,57130,9001,0x0304,0x304,www.d47rd4rgudi2u4p.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
897,984,192.168.64.11,82.65.58.162,27,36778,9001,0x0304,0x304,www.7rxpkcktv.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
898,985,192.168.64.11,82.65.58.162,38,37324,9001,0x0304,0x304,www.4s2olaox6wnt6.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
899,986,192.168.64.11,192.99.152.50,93,57692,9001,0x0304,0x304,www.i3h3q4zymt.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
900,987,192.168.64.11,82.65.58.162,71,36988,9001,0x0304,0x304,www.e2jc2e3gkda26q56dfcbtfai.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
901,988,192.168.64.11,192.99.152.50,24,57372,9001,0x0304,0x304,www.ndm7ugkju5c6m3d6fw7zrsq.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
902,989,192.168.64.11,82.65.58.162,131,37664,9001,0x0304,0x304,www.cbnohv.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
903,990,192.168.64.11,192.99.152.50,29,58046,9001,0x0304,0x304,www.tzlgst54ekaharsrj.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
904,991,192.168.64.11,82.65.58.162,74,37392,9001,0x0304,0x304,www.qjkawewhu.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
905,992,192.168.64.11,192.99.152.50,43,57768,9001,0x0304,0x304,www.c2oddams4culbmg2ohsv7ty.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
906,993,192.168.64.11,192.99.152.50,70,47634,9001,0x0304,0x304,www.txfi.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
907,994,192.168.64.11,82.65.58.162,34,55534,9001,0x0304,0x304,www.kgq3aesjyadqmkr3bfy6f7nzh.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
908,995,192.168.64.11,192.99.152.50,112,58472,9001,0x0304,0x304,www.3vkhh3devmuzik.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
909,996,192.168.64.11,82.65.58.162,36,38128,9001,0x0304,0x304,www.kr3gg4xszudgww.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
910,997,192.168.64.11,82.65.58.162,87,37256,9001,0x0304,0x304,www.ic6ocw.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
911,998,192.168.64.11,192.99.152.50,22,57620,9001,0x0304,0x304,www.52fbltr7.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
912,999,192.168.64.11,82.65.58.162,69,37960,9001,0x0304,0x304,www.r4bp2zqk3pvxv.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
913,1000,192.168.64.11,192.99.152.50,32,58330,9001,0x0304,0x304,www.2unm4h3.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
914,1001,192.168.64.11,192.99.152.50,80,57580,9001,0x0304,0x304,www.jxnb2z.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
915,1002,192.168.64.11,82.65.58.162,44,37228,9001,0x0304,0x304,www.xjc2tivopdz373hvzlrjrgx27.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
916,1004,192.168.64.11,82.65.58.162,14,55166,9001,0x0304,0x304,www.ehy45ntnusczl4nqqkn47eg.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
917,1005,192.168.64.11,192.99.152.50,101,56774,9001,0x0304,0x304,www.sjp7lhwp2is25uzcw5.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
918,1006,192.168.64.11,128.0.64.148,9,41198,443,0x0304,0x304,www.gww6sh6.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
919,1007,192.168.64.11,82.65.58.162,43,36436,9001,0x0304,0x304,www.ura7exmhx2e.com,18.0,False,False,2.0,1.0,23.0,0x1302,23.0,3.0,23.0,,,,,79.0,140e0f0cad708278ade0984528fe8493,1
